repo_name,repo_url,stars,contributors,commits,update_date,forks
jorvik,https://github.com/CroceRossaItaliana/jorvik,33,21,4624,2022-03-23 13:43:49,21
urnik,https://github.com/UL-FRI/urnik,4,6,241,2024-01-29 08:49:13,4
SMART,https://github.com/RTIInternational/SMART,208,13,1412,2024-01-17 20:59:18,28
ooicgsn-roundabout,https://github.com/WHOIGit/ooicgsn-roundabout,4,6,2183,2023-12-12 20:17:50,3
govtrack.us-web,https://github.com/govtrack/govtrack.us-web,349,14,3444,2024-01-12 21:35:51,78
rtmis,https://github.com/akvo/rtmis,3,15,3895,2024-01-29 13:44:14,1
website,https://github.com/lutris/website,108,50,3138,2024-01-30 01:55:09,123
pyensemble,https://github.com/janatalab/pyensemble,5,5,710,2024-01-27 00:57:31,0
ProjectNP,https://github.com/PrrrStar/ProjectNP,6,6,538,2020-11-14 02:27:34,3
support.bioconductor.org,https://github.com/Bioconductor/support.bioconductor.org,2,27,9163,2024-01-29 15:57:26,2
Clinic-Management-Application,https://github.com/sahussawud/Clinic-Management-Application,4,4,229,2021-08-27 16:56:33,5
MetaCI,https://github.com/SFDO-Tooling/MetaCI,74,17,3833,2023-05-19 22:16:22,32
Voice-Broadcasting,https://github.com/SchoolOfFreelancing/Voice-Broadcasting,4,8,5904,2020-06-05 23:29:17,18
SeniorityGo,https://github.com/jmmunoza/SeniorityGo,2,4,198,2023-06-21 02:43:55,0
history_of_cg,https://github.com/TerrenceMasson/history_of_cg,2,6,462,2021-03-22 18:18:22,2
associados,https://github.com/apyb/associados,106,33,628,2023-09-30 22:50:22,50
timeclock,https://github.com/visgence/timeclock,6,5,621,2021-10-07 15:49:22,7
scope,https://github.com/wmgeolab/scope,2,21,466,2023-09-29 12:36:39,3
LPOJ,https://github.com/Linzecong/LPOJ,214,4,377,2022-01-05 15:05:55,67
SEG_Major_Group,https://github.com/hihi-itsann/SEG_Major_Group,7,8,749,2022-04-10 02:32:08,0
Simplici7y,https://github.com/rkuykendall/Simplici7y,13,2,330,2023-12-13 03:02:17,2
ifcbdb,https://github.com/WHOIGit/ifcbdb,4,7,856,2023-06-22 11:48:05,5
CTOs,https://github.com/Tako64tako/CTOs,2,6,190,2022-11-14 06:15:37,0
E-Health-Care,https://github.com/Pradip-p/E-Health-Care,17,3,189,2023-03-25 14:28:42,10
pasportaservo,https://github.com/tejoesperanto/pasportaservo,63,5,1151,2024-01-20 21:55:40,16
botos,https://github.com/seanballais/botos,4,2,239,2020-09-13 09:13:48,1
mwachx,https://github.com/tperrier/mwachx,2,3,713,2020-09-13 19:38:20,8
UvA_API_Alumni,https://github.com/tlrh314/UvA_API_Alumni,2,5,430,2021-11-14 12:30:26,0
Buy-Sell,https://github.com/Dokeey/Buy-Sell,4,2,349,2021-03-07 06:25:35,2
migasfree,https://github.com/migasfree/migasfree,32,6,3320,2024-01-23 07:34:43,7
AIVLE_BIGPRJ,https://github.com/kyj098707/AIVLE_BIGPRJ,4,7,581,2023-10-12 07:18:54,2
gwells,https://github.com/bcgov/gwells,26,60,9073,2024-01-25 18:49:18,35
azimuth,https://github.com/stackhpc/azimuth,26,9,818,2023-11-20 17:21:50,3
rockon,https://github.com/clabs/rockon,2,4,512,2024-01-24 11:18:25,0
dva,https://github.com/aruniverse/dva,2,4,109,2020-04-20 04:32:10,0
Kive,https://github.com/cfe-lab/Kive,7,12,4726,2024-01-26 18:33:45,1
geocity,https://github.com/yverdon/geocity,14,18,4578,2024-01-19 13:11:49,9
pari,https://github.com/PARINetwork/pari,34,21,2348,2021-08-15 05:19:30,11
embark,https://github.com/e-m-b-a/embark,223,17,2302,2023-11-06 16:02:07,35
cashflow,https://github.com/datasektionen/cashflow,4,20,561,2024-01-25 21:19:28,12
Alsong-Dlsong,https://github.com/romantiveloper/Alsong-Dlsong,4,6,218,2023-08-24 04:46:35,0
EasyPrint,https://github.com/svp19/EasyPrint,3,2,103,2020-10-29 03:25:53,0
pycon.tw,https://github.com/pycontw/pycon.tw,89,74,3721,2024-01-28 01:38:16,108
enjaz,https://github.com/enjaz/enjaz,6,10,4095,2021-03-20 20:46:46,2
VideoMetaSystem,https://github.com/HSTACK-2022/VideoMetaSystem,12,6,367,2023-05-21 11:51:24,3
aalondon,https://github.com/AaLondon/aalondon,5,6,946,2023-11-18 10:41:22,3
capstone-2020-16,https://github.com/kookmin-sw/capstone-2020-16,2,9,738,2022-03-26 13:44:01,3
researchGroups,https://github.com/CrunchyBaguette/researchGroups,3,4,395,2022-12-20 19:26:55,0
OpenBMC,https://github.com/AMDESE/OpenBMC,11,194,11757,2024-01-11 21:14:15,2
core-services,https://github.com/Revibe-Music/core-services,2,4,1220,2022-01-26 00:15:39,0
findingaids,https://github.com/emory-libraries/findingaids,6,9,1619,2020-08-19 13:54:29,1
ami-platform,https://github.com/RolnickLab/ami-platform,4,4,618,2024-01-29 23:45:04,1
coda,https://github.com/unt-libraries/coda,3,7,636,2023-08-03 18:57:05,1
daisy,https://github.com/elixir-luxembourg/daisy,11,14,1280,2023-12-11 15:51:30,9
My-Business,https://github.com/yezz123/My-Business,45,2,126,2021-10-25 01:20:34,16
bk-nodeman,https://github.com/TencentBlueKing/bk-nodeman,44,9,898,2023-11-02 02:29:00,43
RedTeam_toolkit,https://github.com/merlinepedra25/RedTeam_toolkit,2,5,266,2022-05-18 22:22:15,0
metadataset,https://github.com/gormshackelford/metadataset,4,2,251,2023-06-20 08:05:38,1
ramascene,https://github.com/CMLPlatform/ramascene,6,4,332,2023-02-24 10:51:01,1
reviewboard,https://github.com/reviewboard/reviewboard,1510,216,11302,2024-01-02 18:00:54,428
exodus,https://github.com/Exodus-Privacy/exodus,549,26,750,2024-01-25 09:07:08,65
2021.2-INDICAA,https://github.com/fga-eps-mds/2021.2-INDICAA,8,18,368,2022-04-26 01:30:29,7
e-colle,https://github.com/stephanekirsch/e-colle,7,3,623,2024-01-23 17:10:53,16
scrooge,https://github.com/SpisTresci/scrooge,26,4,178,2020-01-07 08:05:28,6
edx-juniper,https://github.com/Code-Institute-Org/edx-juniper,2,224,55341,2024-01-23 15:52:17,1
fragdenstaat_de,https://github.com/okfde/fragdenstaat_de,116,19,3119,2024-01-29 16:22:42,20
modulo_ases,https://github.com/Rhazek12/modulo_ases,2,8,668,2023-10-03 21:09:36,1
tracle,https://github.com/TeamTracle/tracle,15,2,365,2023-07-17 22:37:22,9
CAPEv2,https://github.com/kevoreilly/CAPEv2,1427,117,6013,2024-01-30 10:16:26,337
roundware-server,https://github.com/roundware/roundware-server,33,8,935,2021-10-24 22:39:53,20
nativecards-server,https://github.com/webmalc/nativecards-server,5,2,221,2023-02-08 11:58:18,0
tira,https://github.com/tira-io/tira,9,20,2744,2024-01-16 14:15:12,7
openebs2,https://github.com/StichtingOpenGeo/openebs2,2,5,516,2023-05-11 10:30:26,1
Pishahang,https://github.com/CN-UPB/Pishahang,8,8,1050,2020-10-09 15:45:11,5
Supernova,https://github.com/NovaUNL/Supernova,9,3,1058,2021-12-27 07:06:09,0
moonsheep,https://github.com/themoonsheep/moonsheep,9,4,159,2020-03-08 16:00:48,3
runwhen-local,https://github.com/runwhen-contrib/runwhen-local,107,3,138,2023-11-20 13:41:43,3
Lagerregal,https://github.com/MPIB/Lagerregal,22,5,1705,2022-03-01 06:57:38,10
WeVoteServer,https://github.com/wevote/WeVoteServer,50,49,5220,2024-01-29 14:42:36,266
Deep-Video-Analytics,https://github.com/eric-erki/Deep-Video-Analytics,2,2,3232,2020-07-26 23:21:50,3
ComputerScience-ProjectSelection-Website,https://github.com/NickWalters/ComputerScience-ProjectSelection-Website,4,6,188,2022-07-12 02:52:50,6
rca-wagtail-2019,https://github.com/torchbox/rca-wagtail-2019,7,25,4181,2024-01-30 10:10:42,1
lotus,https://github.com/sgdevcamp2022/lotus,4,5,308,2023-02-27 09:35:06,2
HNOJ,https://github.com/hnojedu/HNOJ,3,54,10302,2023-08-25 14:35:22,1
Project-Pinned,https://github.com/bnbong/Project-Pinned,6,4,342,2023-09-27 14:10:33,3
Bona-Blog,https://github.com/Williano/Bona-Blog,41,2,500,2023-01-20 02:58:30,39
opps,https://github.com/opps/opps,313,34,3366,2023-05-22 20:07:33,97
artigo,https://github.com/arthist-lmu/artigo,5,3,699,2023-12-12 09:57:31,1
CLAOJ,https://github.com/BJMinhNhut/CLAOJ,2,43,9787,2023-08-27 17:05:24,3
bingo-board,https://github.com/colinsullivan/bingo-board,5,2,134,2023-11-04 21:13:01,1
hsvdotbeer,https://github.com/hsv-dot-beer/hsvdotbeer,26,5,461,2023-10-05 16:16:57,6
gfdrr-det,https://github.com/geosolutions-it/gfdrr-det,3,4,234,2020-01-09 14:36:37,0
rebs,https://github.com/nc2U/rebs,15,2,5937,2023-11-17 09:33:17,2
cubetoolkit,https://github.com/BenMotz/cubetoolkit,4,5,1584,2023-10-17 22:34:52,5
cap-editor,https://github.com/wmo-raf/cap-editor,2,2,126,2024-01-29 10:40:52,0
CAU_CSE_Capstone_3,https://github.com/YooInKeun/CAU_CSE_Capstone_3,3,4,364,2021-07-27 08:26:04,1
whoi-hab-hub,https://github.com/WHOIGit/whoi-hab-hub,6,4,834,2024-01-15 16:25:43,1
openverse,https://github.com/WordPress/openverse,155,252,10452,2024-01-29 22:54:06,123
DelfiTLM,https://github.com/iiacoban42/DelfiTLM,7,6,639,2024-01-22 22:35:44,0
mvj,https://github.com/City-of-Helsinki/mvj,3,22,1897,2024-01-18 08:01:21,9
back,https://github.com/moodbeat/back,5,3,286,2023-07-31 07:26:00,0
pyconng,https://github.com/gbozee/pyconng,2,4,354,2024-01-22 20:48:26,14
horilla,https://github.com/horilla-opensource/horilla,28,5,1032,2024-01-29 18:17:39,12
fondefVizServer,https://github.com/SmartcitySantiagoChile/fondefVizServer,3,5,2767,2023-10-31 00:09:36,0
Core-Portal,https://github.com/TACC/Core-Portal,6,29,2126,2024-01-22 15:05:41,0
indigo,https://github.com/laws-africa/indigo,50,13,8672,2024-01-24 05:48:29,23
COSC-4P02-R8Scholar,https://github.com/SethShickluna/COSC-4P02-R8Scholar,5,8,357,2021-05-03 14:58:58,1
AI_Dashboard,https://github.com/ryoma-jp/AI_Dashboard,2,2,323,2023-09-26 10:35:42,1
metabolism-of-cities-platform,https://github.com/metabolism-of-cities/metabolism-of-cities-platform,6,3,2841,2023-12-10 06:15:16,3
Misago,https://github.com/rafalp/Misago,2391,38,5366,2024-01-28 14:16:51,510
MemberManagement,https://github.com/JacobsAlumni/MemberManagement,10,4,725,2023-09-24 07:23:21,7
Saiki,https://github.com/progrmoiz/Saiki,7,3,134,2021-01-08 13:19:24,1
horas,https://github.com/SoPR/horas,32,9,558,2020-02-12 15:01:38,17
djaodjin-survey,https://github.com/djaodjin/djaodjin-survey,22,5,335,2023-12-29 18:55:06,6
localground,https://github.com/LocalGround/localground,17,10,4464,2020-06-27 04:34:27,7
Rodan,https://github.com/DDMAL/Rodan,44,42,5102,2023-11-30 14:05:13,14
Metsys,https://github.com/AsifulNobel/Metsys,7,2,174,2021-07-25 04:26:24,4
context_text,https://github.com/jonathanmorgan/context_text,3,3,554,2022-06-24 19:27:45,0
cityframe,https://github.com/martinlaubscher/cityframe,5,6,554,2023-08-11 12:21:25,0
statistics,https://github.com/eyp-developers/statistics,9,3,874,2023-09-04 21:28:07,2
boards-legacy,https://github.com/SgtSwagrid/boards-legacy,3,3,300,2020-08-27 09:33:46,1
dienst2,https://github.com/WISVCH/dienst2,4,15,774,2023-12-12 13:19:50,2
openkamer,https://github.com/openkamer/openkamer,61,3,1448,2023-07-18 17:41:56,7
db,https://github.com/defivelo/db,3,9,1824,2024-01-29 08:28:42,0
dideman,https://github.com/nisiotis/dideman,3,3,636,2023-02-15 08:58:28,1
forecast-repository,https://github.com/reichlab/forecast-repository,5,4,971,2023-12-14 17:18:47,3
AnnoMathTeX,https://github.com/gipplab/AnnoMathTeX,5,4,534,2022-12-13 12:55:08,2
abelujo,https://github.com/vindarel/abelujo,13,2,2753,2021-12-11 13:29:31,2
whatsapp-chat-analyser,https://github.com/TechnoServe/whatsapp-chat-analyser,2,6,142,2023-09-08 10:30:02,1
simccs-maptool,https://github.com/SciGaP/simccs-maptool,5,3,785,2023-09-28 21:21:19,0
bigcases2,https://github.com/freelawproject/bigcases2,7,8,1517,2024-01-24 01:44:42,3
openstates.org,https://github.com/openstates/openstates.org,58,20,2216,2023-10-23 22:17:52,52
badger,https://github.com/FlipsideCrypto/badger,22,3,1193,2023-10-30 16:00:03,1
admin-portal,https://github.com/thegreenwebfoundation/admin-portal,19,12,1353,2024-01-26 16:32:34,8
next.filmfest.by,https://github.com/kinaklub/next.filmfest.by,6,6,425,2021-02-24 08:39:32,2
FuzzManager,https://github.com/uds-se/FuzzManager,3,11,1406,2020-12-24 19:01:49,0
MyCryptoBot,https://github.com/diogomatoschaves/MyCryptoBot,40,3,584,2024-01-29 20:00:12,14
mentoringhub,https://github.com/mukezhz/mentoringhub,3,4,331,2022-10-31 02:19:33,0
ledger,https://github.com/dbca-wa/ledger,6,24,6595,2024-01-16 09:24:00,24
wiserd3,https://github.com/whelks-chance/wiserd3,2,3,908,2022-04-20 08:19:56,1
wagtail_website,https://github.com/ietf-tools/wagtail_website,11,22,558,2024-01-04 05:52:05,51
muckrock,https://github.com/MuckRock/muckrock,111,18,11823,2024-01-29 19:50:19,20
futurice-ldap-user-manager,https://github.com/futurice/futurice-ldap-user-manager,111,6,182,2020-11-11 10:32:27,13
core,https://github.com/Lucterios2/core,4,4,963,2020-06-24 18:39:20,4
cmdb,https://github.com/voilet/cmdb,1053,7,114,2021-11-29 14:23:04,600
spdx-online-tools,https://github.com/spdx/spdx-online-tools,54,28,1199,2024-01-21 18:11:58,58
lore,https://github.com/helmgast/lore,4,5,1161,2023-01-11 19:27:34,0
gw2raidar,https://github.com/GW2Raidar/gw2raidar,20,12,2156,2021-09-02 23:22:48,15
doit,https://github.com/P2JN/doit,3,3,414,2022-09-01 09:48:51,0
QRSMS-V1,https://github.com/hassan11196/QRSMS-V1,4,7,333,2023-10-22 17:18:16,8
SightPath,https://github.com/weifish0/SightPath,7,3,415,2023-11-20 19:50:59,3
voluntarios,https://github.com/regiov/voluntarios,9,6,687,2023-11-13 14:59:14,9
ontask_b,https://github.com/abelardopardo/ontask_b,40,5,3555,2023-12-27 11:15:23,35
IsisCB,https://github.com/upconsulting/IsisCB,7,4,2696,2024-01-25 16:47:31,2
garpix_page,https://github.com/garpixcms/garpix_page,24,8,399,2023-12-12 09:37:59,10
thapar_app,https://github.com/developer-student-club-thapar/thapar_app,10,14,804,2022-03-03 07:51:33,14
translation,https://github.com/ioi/translation,6,15,590,2022-12-18 06:27:59,13
Stockin,https://github.com/teamILLO/Stockin,5,6,635,2021-01-12 10:01:55,3
office-hours-queue,https://github.com/pennlabs/office-hours-queue,19,29,1164,2024-01-11 01:39:20,1
ECS193A-prototype,https://github.com/leej1230/ECS193A-prototype,2,4,799,2023-07-28 09:29:41,2
intensityengine,https://github.com/kripken/intensityengine,58,2,444,2023-11-13 16:13:24,15
tinyhands,https://github.com/Tiny-Hands/tinyhands,6,26,4654,2024-01-26 14:23:31,0
eamena-arches-dev,https://github.com/eamena-project/eamena-arches-dev,4,7,1908,2023-11-20 10:20:34,3
freesound-datasets,https://github.com/MTG/freesound-datasets,135,8,1569,2023-10-06 12:17:27,12
VTiger_KPI_Dashboard,https://github.com/roovyshapiro/VTiger_KPI_Dashboard,5,3,517,2023-11-03 19:44:27,5
pyfeedback,https://github.com/d120/pyfeedback,5,16,600,2023-06-06 15:45:23,3
a4-opin,https://github.com/liqd/a4-opin,19,23,5104,2024-01-18 16:49:53,4
Donation-Platform,https://github.com/dowhilefalse/Donation-Platform,3,5,122,2020-02-07 23:33:37,4
ia2-server,https://github.com/instituciones-abiertas/ia2-server,9,6,526,2021-07-01 19:55:33,1
MovieProject,https://github.com/seojeon9/MovieProject,3,5,130,2022-12-28 10:58:41,3
ownphotos,https://github.com/hooram/ownphotos,2737,10,222,2021-01-11 15:32:23,231
shynet,https://github.com/milesmcc/shynet,2595,34,510,2024-01-08 16:05:53,158
workbench,https://github.com/matthiask/workbench,29,5,4220,2024-01-24 09:10:14,10
bounswe2019group1,https://github.com/bounswe/bounswe2019group1,9,13,1091,2023-12-02 12:41:26,2
tps-web,https://github.com/ioi-2017/tps-web,4,9,393,2022-05-01 16:43:08,5
ISPC-Fullstack,https://github.com/AndreaReyna/ISPC-Fullstack,5,12,462,2023-10-29 23:13:42,2
job-server,https://github.com/opensafely-core/job-server,7,20,7772,2024-01-30 13:15:02,6
eCommerce,https://github.com/codingforentrepreneurs/eCommerce,1450,2,227,2020-11-15 07:28:18,836
CPR-Music-Backend,https://github.com/JMU-CIME/CPR-Music-Backend,4,5,200,2024-01-29 14:37:33,12
zootable,https://github.com/falkben/zootable,4,3,209,2024-01-06 21:22:05,0
commons,https://github.com/gtoffoli/commons,7,2,1163,2023-12-11 17:48:15,0
anwesende,https://github.com/prechelt/anwesende,18,2,305,2022-03-31 11:13:18,5
Boorunaut,https://github.com/Boorunaut/Boorunaut,27,4,488,2023-07-01 18:13:49,4
Core-CMS,https://github.com/TACC/Core-CMS,2,13,1799,2024-01-25 17:46:30,0
Carme,https://github.com/CarmeTeam/Carme,13,3,1029,2024-01-21 02:39:26,1
class_HB2,https://github.com/PdxCodeGuild/class_HB2,3,18,1388,2023-02-21 00:44:59,1
tau,https://github.com/Team-TAU/tau,137,12,315,2023-09-16 20:36:16,39
capstone-project-dump-stat-intelligence,https://github.com/unsw-cse-capstone-project/capstone-project-dump-stat-intelligence,2,6,541,2020-08-07 08:15:35,0
editorsnotes,https://github.com/CENDARI/editorsnotes,2,5,667,2024-01-25 18:09:08,0
Spirit,https://github.com/nitely/Spirit,1153,14,949,2023-11-04 21:12:43,332
ganeti_webmgr,https://github.com/osuosl/ganeti_webmgr,64,30,4487,2022-12-27 18:22:40,32
TANF-app,https://github.com/HHS/TANF-app,22,42,7586,2024-01-19 16:22:52,26
clusterCAD,https://github.com/JBEI/clusterCAD,10,6,244,2023-05-08 17:12:04,6
Praxis-Bot,https://github.com/TheCuriousNerd/Praxis-Bot,2,2,248,2023-07-12 07:56:27,2
openbmc,https://github.com/openbmc/openbmc,1512,288,17700,2024-01-29 09:40:12,846
museum-of-zzt,https://github.com/DrDos0016/museum-of-zzt,6,3,2785,2024-01-25 19:47:01,1
ma-cantine,https://github.com/betagouv/ma-cantine,13,9,7758,2024-01-29 14:41:55,8
openness-project-nmid,https://github.com/datamade/openness-project-nmid,3,6,636,2024-01-23 15:13:32,1
assessment-reporting-engine,https://github.com/cisagov/assessment-reporting-engine,19,4,150,2023-10-03 16:38:40,5
relay_06,https://github.com/boostcamp-2020/relay_06,3,13,117,2020-08-21 09:22:44,7
xiaomo-studying,https://github.com/houko/xiaomo-studying,107,2,300,2022-10-21 07:31:08,42
bounswe574-2022-gr2,https://github.com/koglak/bounswe574-2022-gr2,3,4,339,2023-01-02 10:55:49,0
RSEAdmin,https://github.com/RSE-Sheffield/RSEAdmin,22,6,453,2023-08-25 16:07:54,4
preciosa,https://github.com/mgaitan/preciosa,67,20,747,2024-01-09 20:57:39,40
ncdot-road-safety,https://github.com/RENCI/ncdot-road-safety,3,4,689,2023-04-10 14:46:49,2
flextool-web-interface,https://github.com/irena-flextool/flextool-web-interface,3,3,165,2023-11-10 08:24:24,2
buzzword,https://github.com/interrogator/buzzword,2,3,498,2020-10-28 09:26:23,3
openwisp-ipam,https://github.com/openwisp/openwisp-ipam,87,18,135,2023-11-23 16:48:38,45
geocontrib,https://github.com/neogeo-technologies/geocontrib,6,14,1817,2024-01-26 14:41:39,10
geocontext,https://github.com/kartoza/geocontext,7,8,430,2022-09-01 13:37:01,11
wirecloud,https://github.com/Wirecloud/wirecloud,58,21,9000,2024-01-09 13:00:27,46
atlas,https://github.com/getsentry/atlas,20,10,578,2022-12-20 00:26:16,3
cloud-copasi,https://github.com/copasi/cloud-copasi,5,7,1069,2023-07-25 13:56:15,1
IATI-Standard-Website,https://github.com/IATI/IATI-Standard-Website,5,17,2798,2023-08-16 17:03:58,7
Boostan,https://github.com/mohamadkhalaj/Boostan,9,2,346,2023-10-12 23:49:26,1
swh-web,https://github.com/SoftwareHeritage/swh-web,11,26,2934,2022-12-19 14:18:40,4
ADSM,https://github.com/NAVADMC/ADSM,9,10,3493,2021-02-03 23:03:35,5
my_tourist,https://github.com/eugena/my_tourist,8,4,985,2023-04-26 14:29:35,2
mitxpro,https://github.com/mitodl/mitxpro,9,34,2495,2024-01-25 22:28:39,2
jaseci,https://github.com/Jaseci-Labs/jaseci,147,46,4018,2023-11-08 10:57:48,209
cypetulip,https://github.com/basetwode/cypetulip,2,3,359,2023-07-22 17:25:36,0
jitsi-magnify,https://github.com/openfun/jitsi-magnify,20,11,426,2023-09-28 14:31:56,5
ipt_connect,https://github.com/IPTnet/ipt_connect,8,11,765,2022-09-28 21:31:29,16
swpp2021-team3,https://github.com/swsnu/swpp2021-team3,6,5,250,2021-12-16 05:47:07,4
UCD-DublinBus,https://github.com/Botazio/UCD-DublinBus,4,3,262,2021-08-24 19:49:57,0
war-support-sprijin-de-urgenta-api,https://github.com/code4romania/war-support-sprijin-de-urgenta-api,4,12,283,2023-01-03 15:58:40,8
openlico,https://github.com/lenovo/openlico,10,7,178,2024-01-19 06:22:15,1
Legit-Info,https://github.com/Call-for-Code-for-Racial-Justice/Legit-Info,61,22,463,2022-09-08 13:57:03,78
online-judge,https://github.com/LQDJudge/online-judge,61,14,1166,2024-01-29 19:22:43,25
website,https://github.com/kthaisociety/website,2,7,894,2023-10-24 16:02:34,2
emwiki,https://github.com/mimosa-project/emwiki,2,6,1438,2023-07-19 06:41:54,5
akvo-rsr,https://github.com/akvo/akvo-rsr,39,34,17829,2023-12-26 05:29:22,19
open-inwoner,https://github.com/maykinmedia/open-inwoner,3,13,3197,2024-01-29 15:46:46,3
registration,https://github.com/HackAssistant/registration,61,20,1346,2021-10-02 17:41:21,53
geoq,https://github.com/ngageoint/geoq,652,25,1513,2020-09-16 11:53:30,136
nave,https://github.com/delving/nave,2,5,1184,2021-09-29 08:24:16,1
alumni,https://github.com/Student-Alumni-Connect/alumni,7,18,483,2023-06-27 17:10:20,16
online-judge,https://github.com/codeiiest-dev/online-judge,3,30,9149,2020-05-24 03:47:46,0
omniport-backend,https://github.com/IMGIITRoorkee/omniport-backend,67,27,525,2023-09-27 22:37:33,22
scsmush-evennia,https://github.com/elee-p3/scsmush-evennia,3,5,633,2023-12-13 07:19:26,0
emensageria,https://github.com/marcelomdevasconcellos/emensageria,9,3,152,2023-11-01 16:53:39,8
viroconweb,https://github.com/virocon-organization/viroconweb,2,5,745,2021-01-09 20:59:38,1
airsift3,https://github.com/citizensense/airsift3,3,3,362,2021-06-18 22:56:56,1
MSWH,https://github.com/LBNL-ETA/MSWH,10,4,267,2022-05-12 15:59:52,11
hll_rcon_tool,https://github.com/MarechJ/hll_rcon_tool,84,26,1549,2024-01-23 01:54:03,64
2021SpringGroup7,https://github.com/bounswe/2021SpringGroup7,7,11,1354,2022-01-12 20:39:46,0
openwisp-network-topology,https://github.com/openwisp/openwisp-network-topology,133,24,254,2023-11-24 21:08:38,60
awx,https://github.com/ansible/awx,12806,277,33692,2024-01-30 00:48:53,3304
404-group,https://github.com/bconklinua/404-group,2,4,591,2022-12-09 22:49:27,2
mondaylab-cmput404-project,https://github.com/CMPUT404-Social-Distribution-Project/mondaylab-cmput404-project,4,5,763,2022-12-09 00:11:50,0
diamm,https://github.com/diamm/diamm,8,3,1365,2023-10-27 14:42:45,1
freesound,https://github.com/MTG/freesound,292,29,8744,2024-01-22 14:23:58,92
4ums,https://github.com/sorinburghiu2323/4ums,2,6,617,2021-03-11 10:32:03,0
emerge-learning,https://github.com/medtech-berkeley/emerge-learning,2,11,845,2021-04-29 20:21:35,2
htsql,https://github.com/prometheusresearch/htsql,20,6,1235,2020-08-11 18:04:14,4
shared-futures-space,https://github.com/animorphcoop/shared-futures-space,3,6,2061,2024-01-19 18:23:21,0
Mess-Website,https://github.com/DaemonLab/Mess-Website,3,12,312,2024-01-24 18:54:20,6
neurocaas_frontend,https://github.com/jjhbriggs/neurocaas_frontend,3,4,2617,2022-07-25 21:07:20,2
scos-sensor,https://github.com/NTIA/scos-sensor,17,15,1551,2024-01-18 17:39:57,13
saas-boilerplate,https://github.com/apptension/saas-boilerplate,1189,28,893,2024-01-17 10:29:15,102
ix,https://github.com/kreneskyp/ix,799,5,2187,2024-01-30 04:17:29,81
citympact,https://github.com/citympact/citympact,4,2,220,2023-03-01 18:49:34,1
app,https://github.com/solved-chinese/app,9,12,1121,2021-09-25 18:24:28,3
wagtail-videos,https://github.com/neon-jungle/wagtail-videos,53,19,348,2024-01-08 22:42:06,45
notes,https://github.com/rubbieKelvin/notes,21,2,414,2023-08-07 03:33:31,5
BillMap,https://github.com/unitedstates/BillMap,10,7,657,2022-05-27 03:41:17,1
scms-upload,https://github.com/scieloorg/scms-upload,3,9,1331,2024-01-29 01:13:04,6
hue,https://github.com/gethue/hue,42,230,20803,2024-01-23 11:27:50,16
wirgarten-tapir,https://github.com/FoodCoopX/wirgarten-tapir,4,13,1072,2024-01-15 14:41:32,1
covid-19-ro-help,https://github.com/code4romania/covid-19-ro-help,18,21,560,2021-04-24 08:31:00,41
sodar-core,https://github.com/bihealth/sodar-core,7,7,1258,2023-12-06 16:34:56,2
molo,https://github.com/praekeltfoundation/molo,27,24,4927,2021-05-10 19:29:42,5
TRCustoms,https://github.com/rr-/TRCustoms,7,2,877,2023-09-11 14:37:39,1
swppfall2022-team18,https://github.com/swsnu/swppfall2022-team18,4,4,354,2022-12-18 12:33:14,5
digital-shop,https://github.com/Lomank123/digital-shop,2,2,214,2022-04-09 09:43:52,1
thunor-web,https://github.com/alubbock/thunor-web,7,2,797,2023-10-16 01:29:02,3
LSOA,https://github.com/build3/LSOA,2,10,740,2022-04-21 15:13:54,0
pyoupyou,https://github.com/enioka-Haute-Couture/pyoupyou,10,10,481,2024-01-09 10:34:09,9
song_maker_gallery,https://github.com/jdevries3133/song_maker_gallery,4,8,731,2024-01-22 01:11:12,5
BP2021,https://github.com/hpi-epic/BP2021,3,7,250,2022-08-06 01:26:46,0
ls.joyous,https://github.com/linuxsoftware/ls.joyous,71,8,489,2022-07-01 03:11:34,32
utopia-crm,https://github.com/ladiaria/utopia-crm,15,3,1200,2024-01-29 18:58:33,4
autograder-server,https://github.com/eecs-autograder/autograder-server,7,8,1834,2023-08-24 19:31:51,5
etching,https://github.com/roche-MH/etching,5,4,125,2020-10-07 06:26:28,2
SoVisu,https://github.com/Patent2net/SoVisu,2,4,2315,2023-05-23 16:09:03,1
warren,https://github.com/openfun/warren,12,7,292,2024-01-30 10:31:54,0
network_inventory,https://github.com/Nebucatnetzer/network_inventory,7,2,1372,2023-11-14 14:58:59,1
Esup-Pod,https://github.com/EsupPortail/Esup-Pod,28,43,5173,2023-10-23 09:27:05,64
redakcja,https://github.com/fnp/redakcja,4,6,1397,2023-12-05 14:08:34,3
chaospizza,https://github.com/chaosdorf/chaospizza,9,4,191,2022-09-27 16:26:47,2
HURUmap-apps,https://github.com/CodeForAfrica/HURUmap-apps,13,19,1543,2023-09-04 14:43:13,16
graphite-web,https://github.com/graphite-project/graphite-web,5754,314,4328,2023-11-15 22:26:18,1288
vmprof-server,https://github.com/vmprof/vmprof-server,31,14,482,2022-04-29 14:31:11,24
NOW,https://github.com/Pinacolada64/NOW,8,31,3657,2023-07-18 04:01:02,8
conflab,https://github.com/rh-lab-q/conflab,9,5,683,2022-08-19 09:38:49,1
sylvan_library,https://github.com/marshl/sylvan_library,3,3,1231,2024-01-19 10:46:19,1
